State,latitude,longitude,County,Total
Georgia,31.18810588,-83.7677946,"Brooks, Georgia, US",1877
Georgia,33.54534185,-82.263524,"Bryan, Georgia, US",3661
Georgia,31.16068491,-83.42947229,"Bulloch, Georgia, US",544
Georgia,33.35334302,-84.76129976,"Burke, Georgia, US",2546
Georgia,32.71391813,-83.98061238,"Butts, Georgia, US",166
Georgia,31.92289565,-83.76811843,"Calhoun, Georgia, US",539
Georgia,34.8549167,-85.50490424,"Camden, Georgia, US",278
Georgia,34.44244079,-84.16964071,"Candler, Georgia, US",797
Georgia,33.76944049,-84.22396017,"Carroll, Georgia, US",18302
Georgia,30.87967778,-84.57619536,"Catoosa, Georgia, US",1122
Georgia,32.17265114,-83.16948926,"Charlton, Georgia, US",415
Georgia,32.15630737,-83.79746561,"Chatham, Georgia, US",334
Georgia,31.53328528,-84.21722377,"Chattahoochee, Georgia, US",3128
Georgia,33.70291126,-84.77026156,"Chattooga, Georgia, US",3485
Georgia,31.32155345,-84.90255207,"Cherokee, Georgia, US",477
Georgia,30.71101099,-82.89687287,"Clarke, Georgia, US",239
Georgia,32.36616021,-81.34280942,"Clay, Georgia, US",1403
Georgia,34.11302332,-82.83936148,"Clayton, Georgia, US",624
Georgia,32.59221302,-82.30239915,"Clinch, Georgia, US",1015
Georgia,32.15328841,-81.8870105,"Cobb, Georgia, US",419
Georgia,34.86430205,-84.316964,"Coffee, Georgia, US",618
Georgia,33.41357794,-84.49089434,"Colquitt, Georgia, US",1763
Georgia,34.26268279,-85.21577392,"Columbia, Georgia, US",3069
Georgia,34.22604035,-84.1231513,"Cook, Georgia, US",3832
Georgia,34.37525597,-83.23159927,"Coweta, Georgia, US",735
Georgia,33.79216944,-84.46319413,"Crawford, Georgia, US",27247
Georgia,34.69316688,-84.45802506,"Crisp, Georgia, US",801
Georgia,33.22879932,-82.61297636,"Dade, Georgia, US",38
Georgia,31.23279254,-81.53811412,"Dawson, Georgia, US",3428
Georgia,34.50487351,-84.87296253,"DeKalb, Georgia, US",1812
Georgia,30.87454847,-84.23418364,"Decatur, Georgia, US",754
Georgia,33.5769205,-83.17139104,"Dodge, Georgia, US",498
Georgia,33.96044201,-84.02137802,"Dooly, Georgia, US",26931
Georgia,34.63331566,-83.53094677,"Dougherty, Georgia, US",1585
Georgia,34.32207823,-83.81896936,"Douglas, Georgia, US",8949
Georgia,33.2721566,-82.99766919,"Early, Georgia, US",387
Georgia,33.79602175,-85.21005667,"Echols, Georgia, US",454
Georgia,32.73709786,-84.90538572,"Effingham, Georgia, US",782
Georgia,34.34626973,-82.96567682,"Elbert, Georgia, US",492
Georgia,33.29686567,-85.12886832,"Emanuel, Georgia, US",189
Georgia,33.4533428,-84.1481466,"Evans, Georgia, US",5073
Georgia,32.45802497,-83.66879087,"Fannin, Georgia, US",3083
Georgia,31.60213036,-83.27501387,"Fayette, Georgia, US",288
Georgia,34.13794553,-83.56814788,"Floyd, Georgia, US",1914
Georgia,33.31535543,-83.68844964,"Forsyth, Georgia, US",211
Georgia,31.80405727,-82.6372487,"Franklin, Georgia, US",708
Georgia,33.05867328,-82.41609057,"Fulton, Georgia, US",777
Georgia,32.79248718,-81.96040187,"Gilmer, Georgia, US",403
Georgia,32.70211082,-82.66166794,"Glascock, Georgia, US",414
Georgia,33.02512137,-83.56019163,"Glynn, Georgia, US",538
Georgia,33.07841647,-84.14263877,"Gordon, Georgia, US",354
Georgia,31.0382857,-83.06472457,"Grady, Georgia, US",296
Georgia,32.46325233,-82.92221316,"Greene, Georgia, US",1609
Georgia,31.7793306,-84.14324253,"Gwinnett, Georgia, US",690
Georgia,31.82588896,-81.49251135,"Habersham, Georgia, US",1091
Georgia,33.79201475,-82.45024131,"Hall, Georgia, US",213
Georgia,31.75218791,-81.74952375,"Hancock, Georgia, US",235
Georgia,30.83568832,-83.27056716,"Haralson, Georgia, US",3848
Georgia,34.57286511,-84.00425681,"Harris, Georgia, US",894
Georgia,32.35207048,-84.04234127,"Hart, Georgia, US",228
Georgia,34.12920917,-83.21218732,"Heard, Georgia, US",678
Georgia,32.3483402,-84.52733571,"Henry, Georgia, US",189
Georgia,33.47851918,-82.48252774,"Houston, Georgia, US",582
Georgia,31.49683595,-81.40163426,"Irwin, Georgia, US",286
Georgia,33.04163534,-84.68859732,"Jackson, Georgia, US",537
Georgia,31.16568912,-84.73151117,"Jasper, Georgia, US",246
Georgia,31.22483255,-84.19381821,"Jeff Davis, Georgia, US",780
Georgia,33.014289,-83.92097166,"Jefferson, Georgia, US",666
Georgia,32.17201038,-82.53527476,"Jenkins, Georgia, US",293
Georgia,33.59232073,-83.49129491,"Johnson, Georgia, US",476
Georgia,34.78897608,-84.74993177,"Jones, Georgia, US",804
Georgia,32.50931999,-84.87142262,"Lamar, Georgia, US",5920
Georgia,33.55514538,-83.8454714,"Lanier, Georgia, US",2552
Georgia,33.83749973,-83.43679568,"Laurens, Georgia, US",725
Georgia,33.8786296,-83.08278123,"Lee, Georgia, US",324
Georgia,33.91969522,-84.86848792,"Liberty, Georgia, US",2739
Georgia,32.56934316,-83.82937,"Lincoln, Georgia, US",662
Georgia,34.46589159,-84.46406611,"Long, Georgia, US",611
Georgia,31.35928155,-82.21598442,"Lowndes, Georgia, US",595
Georgia,33.09310242,-84.38790389,"Lumpkin, Georgia, US",316
Georgia,34.00267074,-85.18677781,"Macon, Georgia, US",1429
Georgia,32.23334561,-83.4754996,"Madison, Georgia, US",311
Georgia,33.32056115,-83.37552891,"Marion, Georgia, US",678
Georgia,31.86728114,-85.01773177,"McDuffie,Georgia,US",32
Georgia,34.88389445,-83.40304637,"McIntosh, Georgia, US",327
Georgia,31.76622818,-84.75732369,"Meriwether, Georgia, US",331
Georgia,33.35777107,-82.07026432,"Miller, Georgia, US",6956
Georgia,33.65145002,-84.02202167,"Mitchell, Georgia, US",1828
Georgia,32.2654021,-84.31258912,"Monroe, Georgia, US",104
Georgia,32.74976524,-81.60779441,"Montgomery, Georgia, US",400
Georgia,30.93464824,-84.86823924,"Morgan, Georgia, US",347
Georgia,33.26310031,-84.28013991,"Murray, Georgia, US",1305
Georgia,34.55151201,-83.29405315,"Muscogee, Georgia, US",1030
Georgia,32.07996777,-84.83208037,"Newton, Georgia, US",478
Georgia,32.03650571,-84.19821492,"Oconee, Georgia, US",927
Georgia,32.69642758,-84.53351366,"Oglethorpe, Georgia, US",162
Georgia,33.56543317,-82.88136816,"Out of GA, Georgia, US",21
Georgia,32.04785085,-82.05539188,"Paulding, Georgia, US",804
Georgia,32.55792548,-84.25077141,"Peach, Georgia, US",207
Georgia,31.92829517,-82.93491155,"Pickens, Georgia, US",383
Georgia,31.77527543,-84.44069698,"Pierce, Georgia, US",327
Georgia,30.86392347,-83.91847289,"Pike, Georgia, US",1468
Georgia,31.45743864,-83.5236119,"Polk, Georgia, US",1735
Georgia,32.12059861,-82.32957247,"Pulaski, Georgia, US",1284
Georgia,34.91369188,-83.7410746,"Putnam, Georgia, US",319
Georgia,32.40422134,-82.56904553,"Quitman, Georgia, US",250
Georgia,33.03349196,-85.02812115,"Rabun, Georgia, US",2776
Georgia,31.71612656,-83.62069378,"Randolph, Georgia, US",294
Georgia,32.67435595,-83.43078662,"Richmond, Georgia, US",186
Georgia,34.82995757,-83.98967069,"Rockdale, Georgia, US",701
Georgia,32.87920671,-84.30024826,"Schley, Georgia, US",764
Georgia,34.73376362,-85.30165174,"Screven, Georgia, US",1496
Georgia,33.78017694,-83.73552314,"Seminole, Georgia, US",1758
Georgia,31.05449097,-82.42224148,"Spalding, Georgia, US",1475
Georgia,33.41146451,-82.67795848,"Stephens, Georgia, US",140
Georgia,32.96711864,-82.79357039,"Stewart, Georgia, US",657
Georgia,31.5521809,-81.91894878,"Sumter, Georgia, US",1100
Georgia,32.04066113,-84.54742852,"Talbot, Georgia, US",43
Georgia,32.12009104,-82.72574721,"Taliaferro, Georgia, US",326
Georgia,34.64624278,-83.74905525,"Tattnall, Georgia, US",761
Georgia,34.80987459,-84.96093476,"Taylor, Georgia, US",4491
Georgia,31.97496928,-83.43438555,"Telfair, Georgia, US",247
Georgia,33.78290391,-82.74286107,"Terrell, Georgia, US",261
Georgia,32.80291082,-83.17140684,"Thomas, Georgia, US",333
Georgia,31.55162306,-83.85090513,"Tift, Georgia, US",523
Guam,13.4443,144.7937,"Toombs, Georgia, US",2235
Hawaii,19.60121157,-155.5210167,"Towns, Georgia, US",672
Hawaii,21.45803166,-157.9712182,"Treutlen, Georgia, US",10546
Hawaii,21.17882515,-156.9583592,"Troup, Georgia, US",0
Hawaii,22.03935037,-159.5966786,"Turner, Georgia, US",57
Hawaii,20.86399628,-156.5689097,"Twiggs, Georgia, US",386
Idaho,43.4526575,-116.2415516,"Unassigned, Georgia, US",12520
Idaho,44.89333571,-116.4545247,"Union, Georgia, US",28
Idaho,42.67002716,-112.2233311,"Upson, Georgia, US",942
Idaho,42.28269683,-111.3289238,"Walker, Georgia, US",39
Idaho,47.21754179,-116.6586851,"Walton, Georgia, US",139
Idaho,43.2167288,-112.3978437,"Ware, Georgia, US",841
Idaho,43.4085812,-113.9752658,"Warren, Georgia, US",642
Idaho,43.98829931,-115.7309284,"Washington, Georgia, US",67
Idaho,48.29996017,-116.6017932,"Wayne, Georgia, US",309
Idaho,43.38713372,-111.6161537,"Webster, Georgia, US",2558
Idaho,48.76684761,-116.4630179,"Wheeler, Georgia, US",56
Idaho,43.72592209,-113.1735463,"White, Georgia, US",27
Idaho,43.46665742,-114.8065892,"Whitfield, Georgia, US",24
Idaho,43.61970148,-116.7095499,"Wilcox, Georgia, US",8000
Idaho,42.77149116,-111.5597683,"Wilkes, Georgia, US",101
Idaho,42.28347888,-113.6012409,"Wilkinson, Georgia, US",656
Idaho,44.28496071,-112.3505704,"Worth, Georgia, US",32
Idaho,46.67459924,-115.6622393,"Grand Princess, US",39
Idaho,44.24186819,-114.2855494,"Guam, US",60
Idaho,43.3507101,-115.4701578,"Hawaii, Hawaii, US",334
Idaho,42.18332217,-111.8149666,"Honolulu, Hawaii, US",101
Idaho,44.22800938,-111.4809943,"Kalawao, Hawaii, US",175
Idaho,44.06482372,-116.398376,"Kauai, Hawaii, US",294
Idaho,42.96927962,-114.8108306,"Maui, Hawaii, US",273
Idaho,45.84721541,-115.4634436,"Out of HI, Hawaii, US",186
Idaho,43.82078483,-112.3131749,"Unassigned, Hawaii, US",518
Idaho,42.68891267,-114.2655033,"Ada, Idaho, US",738
Idaho,47.67282258,-116.7020872,"Adams, Idaho, US",2542
Idaho,46.81587887,-116.7113698,"Bannock, Idaho, US",345
Idaho,44.9438088,-113.9309747,"Bear Lake, Idaho, US",83
Idaho,46.23315327,-116.434146,"Benewah, Idaho, US",14
Idaho,43.0012336,-114.1358773,"Bingham, Idaho, US",88
Idaho,43.78141028,-111.6538474,"Blaine, Idaho, US",571
Idaho,42.85518524,-113.6357257,"Boise, Idaho, US",648
Idaho,46.32638236,-116.7500975,"Bonner, Idaho, US",420
Idaho,42.1949428,-112.5407838,"Bonneville, Idaho, US",23
Idaho,42.58016894,-116.1693871,"Boundary, Idaho, US",324
Idaho,44.00545243,-116.7647695,"Butte, Idaho, US",853
Idaho,42.69254894,-112.8395742,"Camas, Idaho, US",218
Idaho,47.35364087,-115.8916749,"Canyon, Idaho, US",215
Idaho,43.75303583,-111.2056773,"Caribou, Idaho, US",151
Idaho,42.35440512,-114.6685381,"Cassia, Idaho, US",2109
Idaho,44.76728382,-115.5676773,"Clark, Idaho, US",88
Idaho,44.45275475,-116.7847688,"Clearwater, Idaho, US",349
Illinois,39.98815591,-91.18786813,"Custer, Idaho, US",1032
Illinois,37.18049267,-89.32910838,"Elmore, Idaho, US",73
Illinois,38.88829622,-89.43534887,"Franklin, Idaho, US",296
Illinois,42.32359279,-88.82345779,"Fremont, Idaho, US",1074
Illinois,39.96209138,-90.75068024,"Gem, Idaho, US",43
Illinois,41.40385234,-89.5283051,"Gooding, Idaho, US",597
Illinois,39.16840183,-90.66330078,"Idaho, Idaho, US",47
Illinois,42.06823429,-89.93395545,"Jefferson, Idaho, US",217
Illinois,39.96991073,-90.24734436,"Jerome, Idaho, US",389
Illinois,40.13919438,-88.20046615,"Kootenai, Idaho, US",4472
Illinois,39.54581621,-89.27780482,"Latah, Idaho, US",460
Illinois,39.33425789,-87.78705622,"Lemhi, Idaho, US",154
Illinois,38.75388572,-88.48914513,"Lewis, Idaho, US",142
Illinois,38.60704876,-89.42385254,"Lincoln, Idaho, US",1088
Illinois,39.51949084,-88.22358557,"Madison, Idaho, US",1396
Illinois,41.84144849,-87.81658794,"Minidoka, Idaho, US",140623
Illinois,39.0032229,-87.75954624,"Nez Perce, Idaho, US",400
Illinois,39.27432424,-88.2401158,"Oneida, Idaho, US",201
Illinois,40.17514519,-88.90959682,"Out of ID, Idaho, US",104
Illinois,41.89373302,-88.76958483,"Owyhee, Idaho, US",1484
Illinois,39.76768052,-88.21854195,"Payette, Idaho, US",285
Illinois,41.85116968,-88.08642662,"Power, Idaho, US",16955
Illinois,39.6809186,-87.74759563,"Shoshone, Idaho, US",111
Illinois,38.41353228,-88.05720863,"Teton, Idaho, US",64
Illinois,39.05935711,-88.58969584,"Twin Falls, Idaho, US",836
Illinois,39.00072038,-89.02452658,"Unassigned, Idaho, US",373
Illinois,40.59706922,-88.22350769,"Valley, Idaho, US",99
Illinois,37.99189086,-88.92567818,"Washington, Idaho, US",505
Illinois,40.47289135,-90.20862357,"Adams, Illinois, US",153
Illinois,37.76430935,-88.22953869,"Alexander, Illinois, US",69
Illinois,39.35907414,-90.388865,"Bond, Illinois, US",216
Illinois,41.28569601,-88.41905692,"Boone, Illinois, US",645
Illinois,38.08163641,-88.53883373,"Brown, Illinois, US",67
Illinois,40.40423981,-91.16313899,"Bureau, Illinois, US",199
Illinois,37.51810645,-88.26873022,"Calhoun, Illinois, US",37
Illinois,40.81908672,-90.92491462,"Carroll, Illinois, US",64
Illinois,41.3533994,-90.13296166,"Cass, Illinois, US",636
Illinois,40.74717633,-87.82466784,"Champaign, Illinois, US",359
Illinois,37.78595185,-89.38232563,"Christian, Illinois, US",1248
Illinois,39.01054275,-88.15437049,"Clark, Illinois, US",202
Illinois,38.29980057,-88.9240025,"Clay, Illinois, US",572
Illinois,39.08869046,-90.35393073,"Clinton, Illinois, US",385
Illinois,42.36542373,-90.21094405,"Coles, Illinois, US",246
Illinois,37.45939802,-88.88165419,"Cook, Illinois, US",148
Illinois,41.93842729,-88.42861412,"Crawford, Illinois, US",12790
Illinois,41.13746989,-87.86205334,"Cumberland, Illinois, US",2676
Illinois,41.59081014,-88.42869583,"De Witt, Illinois, US",1947
Illinois,40.93148779,-90.2133034,"DeKalb, Illinois, US",627
Illinois,41.3442613,-88.88633881,"Douglas, Illinois, US",1640
Illinois,42.3224907,-88.00367925,"DuPage, Illinois, US",16545
Illinois,38.71987914,-87.72884035,"Edgar, Illinois, US",251
Illinois,41.74583951,-89.29977132,"Edwards, Illinois, US",347
Illinois,40.89188292,-88.55784752,"Effingham, Illinois, US",348
Illinois,40.12581572,-89.36638784,"Fayette, Illinois, US",440
Illinois,39.86064913,-88.96342505,"Ford, Illinois, US",1436
Illinois,39.26119767,-89.92424028,"Franklin, Illinois, US",515
Illinois,38.83042506,-89.90422563,"Fulton, Illinois, US",5463
Illinois,38.64963204,-88.91899208,"Gallatin, Illinois, US",518
Illinois,41.0327901,-89.34510444,"Greene, Illinois, US",98
Illinois,40.23917274,-89.91824452,"Grundy, Illinois, US",129
Illinois,37.22078441,-88.71036614,"Hamilton, Illinois, US",97
Illinois,40.45674722,-90.67775541,"Hancock, Illinois, US",459
Illinois,42.32451172,-88.45248227,"Hardin, Illinois, US",4463
Illinois,40.48996987,-88.84621113,"Henderson, Illinois, US",3200
Illinois,40.02742725,-89.80246001,"Henry, Illinois, US",120
Illinois,41.20596782,-90.74290052,"Iroquois, Illinois, US",129
Illinois,38.27594376,-90.17761038,"Jackson, Illinois, US",639
Illinois,39.23198845,-89.47809254,"Jasper, Illinois, US",339
Illinois,39.71654544,-90.20255104,"Jefferson, Illinois, US",628
Illinois,39.64187451,-88.62099969,"Jersey, Illinois, US",208
Illinois,42.04165196,-89.32184679,"Jo Daviess, Illinois, US",651
Illinois,40.78702156,-89.76078901,"Johnson, Illinois, US",3314
Illinois,38.08510853,-89.36856219,"Kane, Illinois, US",342
Illinois,40.01360584,-88.59319339,"Kankakee, Illinois, US",132
Illinois,39.62265059,-90.8877017,"Kendall, Illinois, US",113
Illinois,37.41391284,-88.56152109,"Knox, Illinois, US",26
Illinois,37.22631423,-89.13085001,"LaSalle,Illinois,US",161
Illinois,41.2013541,-89.2869272,"Lake, Illinois, US",55
Illinois,38.05095369,-89.82512254,"Lawrence, Illinois, US",926
Illinois,38.71240969,-88.08475366,"Lee, Illinois, US",171
Illinois,41.46613806,-90.57042164,"Livingston, Illinois, US",2869
Illinois,37.75332999,-88.54119706,"Logan, Illinois, US",299
Illinois,39.75836914,-89.65872023,"Macon, Illinois, US",2290
Illinois,40.1571798,-90.61114163,"Macoupin, Illinois, US",46
Illinois,39.6429169,-90.47814431,"Madison, Illinois, US",75
Illinois,39.39133527,-88.80611122,"Marion, Illinois, US",360
Illinois,38.46996033,-89.93063427,"Marshall, Illinois, US",6386
Illinois,41.09309773,-89.79745866,"Mason, Illinois, US",53
Illinois,42.35129217,-89.662598,"Massac, Illinois, US",484
Illinois,40.50716185,-89.51404662,"McDonough, Illinois, US",1657
Illinois,37.47119609,-89.25548938,"McHenry, Illinois, US",507
Illinois,40.18417171,-87.73384359,"McLean, Illinois, US",648
Illinois,38.44272901,-87.84922065,"Menard, Illinois, US",147
Illinois,40.84925021,-90.6147432,"Mercer, Illinois, US",314
Illinois,38.35309213,-89.40982703,"Monroe, Illinois, US",198
Illinois,38.42955355,-88.42586459,"Montgomery, Illinois, US",256
Illinois,38.08706198,-88.17657461,"Morgan, Illinois, US",161
Illinois,41.75509713,-89.91556058,"Moultrie, Illinois, US",702
Illinois,41.44619267,-87.97862712,"Ogle, Illinois, US",13612
Illinois,37.73033511,-88.92994027,"Out of IL, Illinois, US",1351
Illinois,42.33641854,-89.16085327,"Peoria, Illinois, US",5531
Illinois,40.78579374,-89.20973757,"Perry, Illinois, US",408
Indiana,40.7457653,-84.93671406,"Piatt, Illinois, US",252
Indiana,41.09194313,-85.06800636,"Pike, Illinois, US",6060
Indiana,39.20744865,-85.89558181,"Pope, Illinois, US",1153
Indiana,40.60626947,-87.31093999,"Pulaski, Illinois, US",88
Indiana,40.47388153,-85.32499702,"Putnam, Illinois, US",113
Indiana,40.0509304,-86.46841646,"Randolph, Illinois, US",956
Indiana,39.19605589,-86.22868909,"Richland, Illinois, US",103
Indiana,40.5807832,-86.56198812,"Rock Island, Illinois, US",271
Indiana,40.76135835,-86.34830753,"Saline, Illinois, US",1933
Indiana,38.48015445,-85.70510334,"Sangamon, Illinois, US",2157
Indiana,39.39561833,-87.11723506,"Schuyler, Illinois, US",298
Indiana,40.30319754,-86.47277257,"Scott, Illinois, US",595
Indiana,38.28814402,-86.44518825,"Shelby, Illinois, US",103
Indiana,38.70186039,-87.07185406,"St. Clair, Illinois, US",654
Indiana,41.39804622,-84.99906934,"Stark, Illinois, US",463
Indiana,39.14647946,-84.97333539,"Stephenson, Illinois, US",639
Indiana,39.30712658,-85.50087166,"Tazewell, Illinois, US",457
Indiana,40.22787247,-85.39732772,"Unassigned, Illinois, US",1895
Indiana,38.36597551,-86.8792417,"Union, Illinois, US",959
Indiana,41.59761169,-85.85875695,"Vermilion, Illinois, US",6438
Indiana,39.63684962,-85.17797541,"Wabash, Illinois, US",418
Indiana,38.32117957,-85.90385377,"Warren, Illinois, US",1321
Indiana,40.12361933,-87.24217689,"Washington, Illinois, US",120
Indiana,39.4142482,-85.06062647,"Wayne, Illinois, US",303
Indiana,41.0469907,-86.26252745,"White, Illinois, US",235
